id,filename,voice,frequency,word,phones,length,correct
1882,k_ə_n_d_w_ɜː_d-en-US-Wavenet-B,en-US-Wavenet-B,,,k ə n d w ɜː d,7,0
1882,k_ə_n_k_l_uː_d-en-US-Wavenet-C,en-US-Wavenet-C,6458,conclude,k ə n k l uː d,7,1
1882,k_ə_n_d_w_ɜː_d-en-US-Wavenet-C,en-US-Wavenet-C,,,k ə n d w ɜː d,7,0
1882,k_ə_n_k_l_uː_d-en-US-Wavenet-F,en-US-Wavenet-F,6458,conclude,k ə n k l uː d,7,1
1882,k_ə_n_d_w_ɜː_d-en-US-Wavenet-F,en-US-Wavenet-F,,,k ə n d w ɜː d,7,0
1883,ɛ_k_s_t_ɹ_æ_k_t_ɪ_d-en-US-Wavenet-A,en-US-Wavenet-A,2701,extracted,ɛ k s t ɹ æ k t ɪ d,10,1
1883,ɛ_k_s_k_ɹ_æ_k_t_ɪ_d-en-US-Wavenet-A,en-US-Wavenet-A,,,ɛ k s k ɹ æ k t ɪ d,10,0
1883,ɛ_k_s_t_ɹ_æ_k_t_ɪ_d-en-US-Wavenet-B,en-US-Wavenet-B,2701,extracted,ɛ k s t ɹ æ k t ɪ d,10,1
1883,ɛ_k_s_k_ɹ_æ_k_t_ɪ_d-en-US-Wavenet-B,en-US-Wavenet-B,,,ɛ k s k ɹ æ k t ɪ d,10,0
1883,ɛ_k_s_t_ɹ_æ_k_t_ɪ_d-en-US-Wavenet-C,en-US-Wavenet-C,2701,extracted,ɛ k s t ɹ æ k t ɪ d,10,1
1883,ɛ_k_s_k_ɹ_æ_k_t_ɪ_d-en-US-Wavenet-C,en-US-Wavenet-C,,,ɛ k s k ɹ æ k t ɪ d,10,0
1883,ɛ_k_s_t_ɹ_æ_k_t_ɪ_d-en-US-Wavenet-F,en-US-Wavenet-F,2701,extracted,ɛ k s t ɹ æ k t ɪ d,10,1
1883,ɛ_k_s_k_ɹ_æ_k_t_ɪ_d-en-US-Wavenet-F,en-US-Wavenet-F,,,ɛ k s k ɹ æ k t ɪ d,10,0
1884,w_aɪ_p-en-US-Wavenet-A,en-US-Wavenet-A,3564,wipe,w aɪ p,3,1
1884,w_eɪ_ɹ-en-US-Wavenet-A,en-US-Wavenet-A,,,w eɪ ɹ,3,0
1884,w_aɪ_p-en-US-Wavenet-B,en-US-Wavenet-B,3564,wipe,w aɪ p,3,1
1884,w_eɪ_ɹ-en-US-Wavenet-B,en-US-Wavenet-B,,,w eɪ ɹ,3,0
1884,w_aɪ_p-en-US-Wavenet-C,en-US-Wavenet-C,3564,wipe,w aɪ p,3,1
1884,w_eɪ_ɹ-en-US-Wavenet-C,en-US-Wavenet-C,,,w eɪ ɹ,3,0
1884,w_aɪ_p-en-US-Wavenet-F,en-US-Wavenet-F,3564,wipe,w aɪ p,3,1
1884,w_eɪ_ɹ-en-US-Wavenet-F,en-US-Wavenet-F,,,w eɪ ɹ,3,0
1885,m_ɪ_s_t_ə_ɹ_iː_z-en-US-Wavenet-A,en-US-Wavenet-A,6600,mysteries,m ɪ s t ə ɹ iː z,8,1
1885,m_ɪ_p_f_ə_ɹ_oʊ_z-en-US-Wavenet-A,en-US-Wavenet-A,,,m ɪ p f ə ɹ oʊ z,8,0
1885,m_ɪ_s_t_ə_ɹ_iː_z-en-US-Wavenet-B,en-US-Wavenet-B,6600,mysteries,m ɪ s t ə ɹ iː z,8,1
1885,m_ɪ_p_f_ə_ɹ_oʊ_z-en-US-Wavenet-B,en-US-Wavenet-B,,,m ɪ p f ə ɹ oʊ z,8,0
1885,m_ɪ_s_t_ə_ɹ_iː_z-en-US-Wavenet-C,en-US-Wavenet-C,6600,mysteries,m ɪ s t ə ɹ iː z,8,1
1885,m_ɪ_p_f_ə_ɹ_oʊ_z-en-US-Wavenet-C,en-US-Wavenet-C,,,m ɪ p f ə ɹ oʊ z,8,0
1885,m_ɪ_s_t_ə_ɹ_iː_z-en-US-Wavenet-F,en-US-Wavenet-F,6600,mysteries,m ɪ s t ə ɹ iː z,8,1
1885,m_ɪ_p_f_ə_ɹ_oʊ_z-en-US-Wavenet-F,en-US-Wavenet-F,,,m ɪ p f ə ɹ oʊ z,8,0
1886,s_uː_p_ɪ_ɹ_iː_ɔ_ɹ_ɪ_t_iː-en-US-Wavenet-A,en-US-Wavenet-A,6657,superiority,s uː p ɪ ɹ iː ɔ ɹ ɪ t iː,11,1
1886,ɹ_eɪ_θ_ɪ_ɹ_iː_ɔ_ɹ_ɪ_t_iː-en-US-Wavenet-A,en-US-Wavenet-A,,,ɹ eɪ θ ɪ ɹ iː ɔ ɹ ɪ t iː,11,0
1886,s_uː_p_ɪ_ɹ_iː_ɔ_ɹ_ɪ_t_iː-en-US-Wavenet-B,en-US-Wavenet-B,6657,superiority,s uː p ɪ ɹ iː ɔ ɹ ɪ t iː,11,1
1886,ɹ_eɪ_θ_ɪ_ɹ_iː_ɔ_ɹ_ɪ_t_iː-en-US-Wavenet-B,en-US-Wavenet-B,,,ɹ eɪ θ ɪ ɹ iː ɔ ɹ ɪ t iː,11,0
1886,s_uː_p_ɪ_ɹ_iː_ɔ_ɹ_ɪ_t_iː-en-US-Wavenet-C,en-US-Wavenet-C,6657,superiority,s uː p ɪ ɹ iː ɔ ɹ ɪ t iː,11,1
1886,ɹ_eɪ_θ_ɪ_ɹ_iː_ɔ_ɹ_ɪ_t_iː-en-US-Wavenet-C,en-US-Wavenet-C,,,ɹ eɪ θ ɪ ɹ iː ɔ ɹ ɪ t iː,11,0
1886,s_uː_p_ɪ_ɹ_iː_ɔ_ɹ_ɪ_t_iː-en-US-Wavenet-F,en-US-Wavenet-F,6657,superiority,s uː p ɪ ɹ iː ɔ ɹ ɪ t iː,11,1
1886,ɹ_eɪ_θ_ɪ_ɹ_iː_ɔ_ɹ_ɪ_t_iː-en-US-Wavenet-F,en-US-Wavenet-F,,,ɹ eɪ θ ɪ ɹ iː ɔ ɹ ɪ t iː,11,0
1887,p_ɹ_ɑ_f_ə_t-en-US-Wavenet-A,en-US-Wavenet-A,15417,prophet,p ɹ ɑ f ə t,6,1
1887,ɡ_ɹ_ɑ_f_ə_d-en-US-Wavenet-A,en-US-Wavenet-A,,,ɡ ɹ ɑ f ə d,6,0
1887,p_ɹ_ɑ_f_ə_t-en-US-Wavenet-B,en-US-Wavenet-B,15417,prophet,p ɹ ɑ f ə t,6,1
1887,ɡ_ɹ_ɑ_f_ə_d-en-US-Wavenet-B,en-US-Wavenet-B,,,ɡ ɹ ɑ f ə d,6,0
1887,p_ɹ_ɑ_f_ə_t-en-US-Wavenet-C,en-US-Wavenet-C,15417,prophet,p ɹ ɑ f ə t,6,1
1887,ɡ_ɹ_ɑ_f_ə_d-en-US-Wavenet-C,en-US-Wavenet-C,,,ɡ ɹ ɑ f ə d,6,0
1887,p_ɹ_ɑ_f_ə_t-en-US-Wavenet-F,en-US-Wavenet-F,15417,prophet,p ɹ ɑ f ə t,6,1
1887,ɡ_ɹ_ɑ_f_ə_d-en-US-Wavenet-F,en-US-Wavenet-F,,,ɡ ɹ ɑ f ə d,6,0
1888,ɹ_oʊ_v_ɪ_ŋ-en-US-Wavenet-A,en-US-Wavenet-A,1615,roving,ɹ oʊ v ɪ ŋ,5,1
1888,h_oʊ_ɹ_ɪ_ŋ-en-US-Wavenet-A,en-US-Wavenet-A,,,h oʊ ɹ ɪ ŋ,5,0
1888,ɹ_oʊ_v_ɪ_ŋ-en-US-Wavenet-B,en-US-Wavenet-B,1615,roving,ɹ oʊ v ɪ ŋ,5,1
1888,h_oʊ_ɹ_ɪ_ŋ-en-US-Wavenet-B,en-US-Wavenet-B,,,h oʊ ɹ ɪ ŋ,5,0
1888,ɹ_oʊ_v_ɪ_ŋ-en-US-Wavenet-C,en-US-Wavenet-C,1615,roving,ɹ oʊ v ɪ ŋ,5,1
1888,h_oʊ_ɹ_ɪ_ŋ-en-US-Wavenet-C,en-US-Wavenet-C,,,h oʊ ɹ ɪ ŋ,5,0
1888,ɹ_oʊ_v_ɪ_ŋ-en-US-Wavenet-F,en-US-Wavenet-F,1615,roving,ɹ oʊ v ɪ ŋ,5,1
1888,h_oʊ_ɹ_ɪ_ŋ-en-US-Wavenet-F,en-US-Wavenet-F,,,h oʊ ɹ ɪ ŋ,5,0
1889,ɛ_m_ɹ_ə_l_d-en-US-Wavenet-A,en-US-Wavenet-A,3454,emerald,ɛ m ɹ ə l d,6,1
1889,ɛ_m_ɡ_ə_l_d-en-US-Wavenet-A,en-US-Wavenet-A,,,ɛ m ɡ ə l d,6,0
1889,ɛ_m_ɹ_ə_l_d-en-US-Wavenet-B,en-US-Wavenet-B,3454,emerald,ɛ m ɹ ə l d,6,1
1889,ɛ_m_ɡ_ə_l_d-en-US-Wavenet-B,en-US-Wavenet-B,,,ɛ m ɡ ə l d,6,0
1889,ɛ_m_ɹ_ə_l_d-en-US-Wavenet-C,en-US-Wavenet-C,3454,emerald,ɛ m ɹ ə l d,6,1
1889,ɛ_m_ɡ_ə_l_d-en-US-Wavenet-C,en-US-Wavenet-C,,,ɛ m ɡ ə l d,6,0
1889,ɛ_m_ɹ_ə_l_d-en-US-Wavenet-F,en-US-Wavenet-F,3454,emerald,ɛ m ɹ ə l d,6,1
1889,ɛ_m_ɡ_ə_l_d-en-US-Wavenet-F,en-US-Wavenet-F,,,ɛ m ɡ ə l d,6,0
1890,d_ɪ_s_k_ʌ_m_f_ə_ɹ_t-en-US-Wavenet-A,en-US-Wavenet-A,2860,discomfort,d ɪ s k ʌ m f ə ɹ t,10,1
1890,d_ɪ_s_k_ɑ_l_f_ə_ɹ_n-en-US-Wavenet-A,en-US-Wavenet-A,,,d ɪ s k ɑ l f ə ɹ n,10,0
1890,d_ɪ_s_k_ʌ_m_f_ə_ɹ_t-en-US-Wavenet-B,en-US-Wavenet-B,2860,discomfort,d ɪ s k ʌ m f ə ɹ t,10,1
1890,d_ɪ_s_k_ɑ_l_f_ə_ɹ_n-en-US-Wavenet-B,en-US-Wavenet-B,,,d ɪ s k ɑ l f ə ɹ n,10,0
1890,d_ɪ_s_k_ʌ_m_f_ə_ɹ_t-en-US-Wavenet-C,en-US-Wavenet-C,2860,discomfort,d ɪ s k ʌ m f ə ɹ t,10,1
1890,d_ɪ_s_k_ɑ_l_f_ə_ɹ_n-en-US-Wavenet-C,en-US-Wavenet-C,,,d ɪ s k ɑ l f ə ɹ n,10,0
1890,d_ɪ_s_k_ʌ_m_f_ə_ɹ_t-en-US-Wavenet-F,en-US-Wavenet-F,2860,discomfort,d ɪ s k ʌ m f ə ɹ t,10,1
1890,d_ɪ_s_k_ɑ_l_f_ə_ɹ_n-en-US-Wavenet-F,en-US-Wavenet-F,,,d ɪ s k ɑ l f ə ɹ n,10,0
1891,h_æ_m-en-US-Wavenet-A,en-US-Wavenet-A,6356,ham,h æ m,3,1
1891,b_ʊ_s-en-US-Wavenet-A,en-US-Wavenet-A,,,b ʊ s,3,0
1891,h_æ_m-en-US-Wavenet-B,en-US-Wavenet-B,6356,ham,h æ m,3,1
1891,b_ʊ_s-en-US-Wavenet-B,en-US-Wavenet-B,,,b ʊ s,3,0
1891,h_æ_m-en-US-Wavenet-C,en-US-Wavenet-C,6356,ham,h æ m,3,1
1891,b_ʊ_s-en-US-Wavenet-C,en-US-Wavenet-C,,,b ʊ s,3,0
1891,h_æ_m-en-US-Wavenet-F,en-US-Wavenet-F,6356,ham,h æ m,3,1
1891,b_ʊ_s-en-US-Wavenet-F,en-US-Wavenet-F,,,b ʊ s,3,0
1892,k_ɑ_m_ə_n_p_l_eɪ_s-en-US-Wavenet-A,en-US-Wavenet-A,5031,commonplace,k ɑ m ə n p l eɪ s,9,1
1892,k_ɑ_m_ə_n_b_ɹ_eɪ_s-en-US-Wavenet-A,en-US-Wavenet-A,,,k ɑ m ə n b ɹ eɪ s,9,0
1892,k_ɑ_m_ə_n_p_l_eɪ_s-en-US-Wavenet-B,en-US-Wavenet-B,5031,commonplace,k ɑ m ə n p l eɪ s,9,1
1892,k_ɑ_m_ə_n_b_ɹ_eɪ_s-en-US-Wavenet-B,en-US-Wavenet-B,,,k ɑ m ə n b ɹ eɪ s,9,0
1892,k_ɑ_m_ə_n_p_l_eɪ_s-en-US-Wavenet-C,en-US-Wavenet-C,5031,commonplace,k ɑ m ə n p l eɪ s,9,1
1892,k_ɑ_m_ə_n_b_ɹ_eɪ_s-en-US-Wavenet-C,en-US-Wavenet-C,,,k ɑ m ə n b ɹ eɪ s,9,0
1892,k_ɑ_m_ə_n_p_l_eɪ_s-en-US-Wavenet-F,en-US-Wavenet-F,5031,commonplace,k ɑ m ə n p l eɪ s,9,1
1892,k_ɑ_m_ə_n_b_ɹ_eɪ_s-en-US-Wavenet-F,en-US-Wavenet-F,,,k ɑ m ə n b ɹ eɪ s,9,0
1893,f_æ_ʃ_ə_n_ə_b_ə_l-en-US-Wavenet-A,en-US-Wavenet-A,6357,fashionable,f æ ʃ ə n ə b ə l,9,1
1893,l_æ_w_ə_n_ə_b_ə_l-en-US-Wavenet-A,en-US-Wavenet-A,,,l æ w ə n ə b ə l,9,0
1893,f_æ_ʃ_ə_n_ə_b_ə_l-en-US-Wavenet-B,en-US-Wavenet-B,6357,fashionable,f æ ʃ ə n ə b ə l,9,1
1893,l_æ_w_ə_n_ə_b_ə_l-en-US-Wavenet-B,en-US-Wavenet-B,,,l æ w ə n ə b ə l,9,0
1893,f_æ_ʃ_ə_n_ə_b_ə_l-en-US-Wavenet-C,en-US-Wavenet-C,6357,fashionable,f æ ʃ ə n ə b ə l,9,1
1893,l_æ_w_ə_n_ə_b_ə_l-en-US-Wavenet-C,en-US-Wavenet-C,,,l æ w ə n ə b ə l,9,0
1893,f_æ_ʃ_ə_n_ə_b_ə_l-en-US-Wavenet-F,en-US-Wavenet-F,6357,fashionable,f æ ʃ ə n ə b ə l,9,1
1893,l_æ_w_ə_n_ə_b_ə_l-en-US-Wavenet-F,en-US-Wavenet-F,,,l æ w ə n ə b ə l,9,0
1894,ɛ_k_s_p_ə_ɹ_t-en-US-Wavenet-A,en-US-Wavenet-A,5400,expert,ɛ k s p ə ɹ t,7,1
1894,ɛ_k_s_f_ə_ɹ_t-en-US-Wavenet-A,en-US-Wavenet-A,,,ɛ k s f ə ɹ t,7,0
1894,ɛ_k_s_p_ə_ɹ_t-en-US-Wavenet-B,en-US-Wavenet-B,5400,expert,ɛ k s p ə ɹ t,7,1
1894,ɛ_k_s_f_ə_ɹ_t-en-US-Wavenet-B,en-US-Wavenet-B,,,ɛ k s f ə ɹ t,7,0
1894,ɛ_k_s_p_ə_ɹ_t-en-US-Wavenet-C,en-US-Wavenet-C,5400,expert,ɛ k s p ə ɹ t,7,1
1894,ɛ_k_s_f_ə_ɹ_t-en-US-Wavenet-C,en-US-Wavenet-C,,,ɛ k s f ə ɹ t,7,0
1894,ɛ_k_s_p_ə_ɹ_t-en-US-Wavenet-F,en-US-Wavenet-F,5400,expert,ɛ k s p ə ɹ t,7,1
1894,ɛ_k_s_f_ə_ɹ_t-en-US-Wavenet-F,en-US-Wavenet-F,,,ɛ k s f ə ɹ t,7,0
1895,b_j_uː_t_iː_z-en-US-Wavenet-A,en-US-Wavenet-A,5379,beauties,b j uː t iː z,6,1
1895,f_j_uː_t_iː_z-en-US-Wavenet-A,en-US-Wavenet-A,,,f j uː t iː z,6,0
1895,b_j_uː_t_iː_z-en-US-Wavenet-B,en-US-Wavenet-B,5379,beauties,b j uː t iː z,6,1
1895,f_j_uː_t_iː_z-en-US-Wavenet-B,en-US-Wavenet-B,,,f j uː t iː z,6,0
1895,b_j_uː_t_iː_z-en-US-Wavenet-C,en-US-Wavenet-C,5379,beauties,b j uː t iː z,6,1
1895,f_j_uː_t_iː_z-en-US-Wavenet-C,en-US-Wavenet-C,,,f j uː t iː z,6,0
1895,b_j_uː_t_iː_z-en-US-Wavenet-F,en-US-Wavenet-F,5379,beauties,b j uː t iː z,6,1
1895,f_j_uː_t_iː_z-en-US-Wavenet-F,en-US-Wavenet-F,,,f j uː t iː z,6,0
1896,f_ə_s_ɪ_l_ɪ_t_iː-en-US-Wavenet-A,en-US-Wavenet-A,2824,facility,f ə s ɪ l ɪ t iː,8,1
1896,b_ə_s_ɪ_l_ɪ_t_iː-en-US-Wavenet-A,en-US-Wavenet-A,,,b ə s ɪ l ɪ t iː,8,0
1896,f_ə_s_ɪ_l_ɪ_t_iː-en-US-Wavenet-B,en-US-Wavenet-B,2824,facility,f ə s ɪ l ɪ t iː,8,1
1896,b_ə_s_ɪ_l_ɪ_t_iː-en-US-Wavenet-B,en-US-Wavenet-B,,,b ə s ɪ l ɪ t iː,8,0
1896,f_ə_s_ɪ_l_ɪ_t_iː-en-US-Wavenet-C,en-US-Wavenet-C,2824,facility,f ə s ɪ l ɪ t iː,8,1
1896,b_ə_s_ɪ_l_ɪ_t_iː-en-US-Wavenet-C,en-US-Wavenet-C,,,b ə s ɪ l ɪ t iː,8,0
1896,f_ə_s_ɪ_l_ɪ_t_iː-en-US-Wavenet-F,en-US-Wavenet-F,2824,facility,f ə s ɪ l ɪ t iː,8,1
1896,b_ə_s_ɪ_l_ɪ_t_iː-en-US-Wavenet-F,en-US-Wavenet-F,,,b ə s ɪ l ɪ t iː,8,0
1897,ə_k_ɔ_ɹ_d_ɪ_ŋ_l_iː-en-US-Wavenet-A,en-US-Wavenet-A,20087,accordingly,ə k ɔ ɹ d ɪ ŋ l iː,9,1
1897,ə_k_ɔ_ɹ_m_ɪ_ŋ_l_iː-en-US-Wavenet-A,en-US-Wavenet-A,,,ə k ɔ ɹ m ɪ ŋ l iː,9,0
1897,ə_k_ɔ_ɹ_d_ɪ_ŋ_l_iː-en-US-Wavenet-B,en-US-Wavenet-B,20087,accordingly,ə k ɔ ɹ d ɪ ŋ l iː,9,1
1897,ə_k_ɔ_ɹ_m_ɪ_ŋ_l_iː-en-US-Wavenet-B,en-US-Wavenet-B,,,ə k ɔ ɹ m ɪ ŋ l iː,9,0
1897,ə_k_ɔ_ɹ_d_ɪ_ŋ_l_iː-en-US-Wavenet-C,en-US-Wavenet-C,20087,accordingly,ə k ɔ ɹ d ɪ ŋ l iː,9,1
1897,ə_k_ɔ_ɹ_m_ɪ_ŋ_l_iː-en-US-Wavenet-C,en-US-Wavenet-C,,,ə k ɔ ɹ m ɪ ŋ l iː,9,0
1897,ə_k_ɔ_ɹ_d_ɪ_ŋ_l_iː-en-US-Wavenet-F,en-US-Wavenet-F,20087,accordingly,ə k ɔ ɹ d ɪ ŋ l iː,9,1
1897,ə_k_ɔ_ɹ_m_ɪ_ŋ_l_iː-en-US-Wavenet-F,en-US-Wavenet-F,,,ə k ɔ ɹ m ɪ ŋ l iː,9,0
1898,t_ɹ_iː_z_ə_n-en-US-Wavenet-A,en-US-Wavenet-A,6444,treason,t ɹ iː z ə n,6,1
1898,p_ɹ_iː_z_ə_n-en-US-Wavenet-A,en-US-Wavenet-A,,,p ɹ iː z ə n,6,0
1898,t_ɹ_iː_z_ə_n-en-US-Wavenet-B,en-US-Wavenet-B,6444,treason,t ɹ iː z ə n,6,1
1898,p_ɹ_iː_z_ə_n-en-US-Wavenet-B,en-US-Wavenet-B,,,p ɹ iː z ə n,6,0
1898,t_ɹ_iː_z_ə_n-en-US-Wavenet-C,en-US-Wavenet-C,6444,treason,t ɹ iː z ə n,6,1
1898,p_ɹ_iː_z_ə_n-en-US-Wavenet-C,en-US-Wavenet-C,,,p ɹ iː z ə n,6,0
1898,t_ɹ_iː_z_ə_n-en-US-Wavenet-F,en-US-Wavenet-F,6444,treason,t ɹ iː z ə n,6,1
1898,p_ɹ_iː_z_ə_n-en-US-Wavenet-F,en-US-Wavenet-F,,,p ɹ iː z ə n,6,0
1899,b_ɹ_eɪ_z_ə_n-en-US-Wavenet-A,en-US-Wavenet-A,2901,brazen,b ɹ eɪ z ə n,6,1
1899,ɡ_ɹ_oʊ_z_ə_n-en-US-Wavenet-A,en-US-Wavenet-A,,,ɡ ɹ oʊ z ə n,6,0
1899,b_ɹ_eɪ_z_ə_n-en-US-Wavenet-B,en-US-Wavenet-B,2901,brazen,b ɹ eɪ z ə n,6,1
1899,ɡ_ɹ_oʊ_z_ə_n-en-US-Wavenet-B,en-US-Wavenet-B,,,ɡ ɹ oʊ z ə n,6,0
1899,b_ɹ_eɪ_z_ə_n-en-US-Wavenet-C,en-US-Wavenet-C,2901,brazen,b ɹ eɪ z ə n,6,1
1899,ɡ_ɹ_oʊ_z_ə_n-en-US-Wavenet-C,en-US-Wavenet-C,,,ɡ ɹ oʊ z ə n,6,0
1899,b_ɹ_eɪ_z_ə_n-en-US-Wavenet-F,en-US-Wavenet-F,2901,brazen,b ɹ eɪ z ə n,6,1
1899,ɡ_ɹ_oʊ_z_ə_n-en-US-Wavenet-F,en-US-Wavenet-F,,,ɡ ɹ oʊ z ə n,6,0
1900,ɛ_k_s_ə_b_ɪ_ʃ_ə_n-en-US-Wavenet-A,en-US-Wavenet-A,5326,exhibition,ɛ k s ə b ɪ ʃ ə n,9,1
1900,ɛ_n_v_ə_ɡ_ɪ_ʃ_ə_n-en-US-Wavenet-A,en-US-Wavenet-A,,,ɛ n v ə ɡ ɪ ʃ ə n,9,0
1900,ɛ_k_s_ə_b_ɪ_ʃ_ə_n-en-US-Wavenet-B,en-US-Wavenet-B,5326,exhibition,ɛ k s ə b ɪ ʃ ə n,9,1
1900,ɛ_n_v_ə_ɡ_ɪ_ʃ_ə_n-en-US-Wavenet-B,en-US-Wavenet-B,,,ɛ n v ə ɡ ɪ ʃ ə n,9,0
1900,ɛ_k_s_ə_b_ɪ_ʃ_ə_n-en-US-Wavenet-C,en-US-Wavenet-C,5326,exhibition,ɛ k s ə b ɪ ʃ ə n,9,1
1900,ɛ_n_v_ə_ɡ_ɪ_ʃ_ə_n-en-US-Wavenet-C,en-US-Wavenet-C,,,ɛ n v ə ɡ ɪ ʃ ə n,9,0
1900,ɛ_k_s_ə_b_ɪ_ʃ_ə_n-en-US-Wavenet-F,en-US-Wavenet-F,5326,exhibition,ɛ k s ə b ɪ ʃ ə n,9,1
1900,ɛ_n_v_ə_ɡ_ɪ_ʃ_ə_n-en-US-Wavenet-F,en-US-Wavenet-F,,,ɛ n v ə ɡ ɪ ʃ ə n,9,0
1901,k_ə_n_s_ɪ_d_ə_ɹ_z-en-US-Wavenet-A,en-US-Wavenet-A,3095,considers,k ə n s ɪ d ə ɹ z,9,1
1901,k_ɑ_n_s_ɪ_d_ə_ɹ_z-en-US-Wavenet-A,en-US-Wavenet-A,,,k ɑ n s ɪ d ə ɹ z,9,0
1901,k_ə_n_s_ɪ_d_ə_ɹ_z-en-US-Wavenet-B,en-US-Wavenet-B,3095,considers,k ə n s ɪ d ə ɹ z,9,1
1901,k_ɑ_n_s_ɪ_d_ə_ɹ_z-en-US-Wavenet-B,en-US-Wavenet-B,,,k ɑ n s ɪ d ə ɹ z,9,0
1901,k_ə_n_s_ɪ_d_ə_ɹ_z-en-US-Wavenet-C,en-US-Wavenet-C,3095,considers,k ə n s ɪ d ə ɹ z,9,1
1901,k_ɑ_n_s_ɪ_d_ə_ɹ_z-en-US-Wavenet-C,en-US-Wavenet-C,,,k ɑ n s ɪ d ə ɹ z,9,0
1901,k_ə_n_s_ɪ_d_ə_ɹ_z-en-US-Wavenet-F,en-US-Wavenet-F,3095,considers,k ə n s ɪ d ə ɹ z,9,1
1901,k_ɑ_n_s_ɪ_d_ə_ɹ_z-en-US-Wavenet-F,en-US-Wavenet-F,,,k ɑ n s ɪ d ə ɹ z,9,0
1902,m_uː_n_l_aɪ_t-en-US-Wavenet-A,en-US-Wavenet-A,12273,moonlight,m uː n l aɪ t,6,1
1902,m_uː_t_l_aɪ_n-en-US-Wavenet-A,en-US-Wavenet-A,,,m uː t l aɪ n,6,0
1902,m_uː_n_l_aɪ_t-en-US-Wavenet-B,en-US-Wavenet-B,12273,moonlight,m uː n l aɪ t,6,1
1902,m_uː_t_l_aɪ_n-en-US-Wavenet-B,en-US-Wavenet-B,,,m uː t l aɪ n,6,0
1902,m_uː_n_l_aɪ_t-en-US-Wavenet-C,en-US-Wavenet-C,12273,moonlight,m uː n l aɪ t,6,1
1902,m_uː_t_l_aɪ_n-en-US-Wavenet-C,en-US-Wavenet-C,,,m uː t l aɪ n,6,0
1902,m_uː_n_l_aɪ_t-en-US-Wavenet-F,en-US-Wavenet-F,12273,moonlight,m uː n l aɪ t,6,1
1902,m_uː_t_l_aɪ_n-en-US-Wavenet-F,en-US-Wavenet-F,,,m uː t l aɪ n,6,0
1903,ə_p_ɔ_l_ɪ_ŋ-en-US-Wavenet-A,en-US-Wavenet-A,3241,appalling,ə p ɔ l ɪ ŋ,6,1
1903,ə_f_ʊ_l_ɪ_ŋ-en-US-Wavenet-A,en-US-Wavenet-A,,,ə f ʊ l ɪ ŋ,6,0
1903,ə_p_ɔ_l_ɪ_ŋ-en-US-Wavenet-B,en-US-Wavenet-B,3241,appalling,ə p ɔ l ɪ ŋ,6,1
1903,ə_f_ʊ_l_ɪ_ŋ-en-US-Wavenet-B,en-US-Wavenet-B,,,ə f ʊ l ɪ ŋ,6,0
1903,ə_p_ɔ_l_ɪ_ŋ-en-US-Wavenet-C,en-US-Wavenet-C,3241,appalling,ə p ɔ l ɪ ŋ,6,1
1903,ə_f_ʊ_l_ɪ_ŋ-en-US-Wavenet-C,en-US-Wavenet-C,,,ə f ʊ l ɪ ŋ,6,0
1903,ə_p_ɔ_l_ɪ_ŋ-en-US-Wavenet-F,en-US-Wavenet-F,3241,appalling,ə p ɔ l ɪ ŋ,6,1
1903,ə_f_ʊ_l_ɪ_ŋ-en-US-Wavenet-F,en-US-Wavenet-F,,,ə f ʊ l ɪ ŋ,6,0
1904,l_æ_p_s-en-US-Wavenet-A,en-US-Wavenet-A,3465,lapse,l æ p s,4,1
1904,l_ɑ_m_z-en-US-Wavenet-A,en-US-Wavenet-A,,,l ɑ m z,4,0
1904,l_æ_p_s-en-US-Wavenet-B,en-US-Wavenet-B,3465,lapse,l æ p s,4,1
1904,l_ɑ_m_z-en-US-Wavenet-B,en-US-Wavenet-B,,,l ɑ m z,4,0
1904,l_æ_p_s-en-US-Wavenet-C,en-US-Wavenet-C,3465,lapse,l æ p s,4,1
1904,l_ɑ_m_z-en-US-Wavenet-C,en-US-Wavenet-C,,,l ɑ m z,4,0
1904,l_æ_p_s-en-US-Wavenet-F,en-US-Wavenet-F,3465,lapse,l æ p s,4,1
1904,l_ɑ_m_z-en-US-Wavenet-F,en-US-Wavenet-F,,,l ɑ m z,4,0
1905,b_l_ɪ_s_f_ə_l-en-US-Wavenet-A,en-US-Wavenet-A,1778,blissful,b l ɪ s f ə l,7,1
1905,b_l_ɪ_p_ʃ_ə_l-en-US-Wavenet-A,en-US-Wavenet-A,,,b l ɪ p ʃ ə l,7,0
1905,b_l_ɪ_s_f_ə_l-en-US-Wavenet-B,en-US-Wavenet-B,1778,blissful,b l ɪ s f ə l,7,1
1905,b_l_ɪ_p_ʃ_ə_l-en-US-Wavenet-B,en-US-Wavenet-B,,,b l ɪ p ʃ ə l,7,0
1905,b_l_ɪ_s_f_ə_l-en-US-Wavenet-C,en-US-Wavenet-C,1778,blissful,b l ɪ s f ə l,7,1
1905,b_l_ɪ_p_ʃ_ə_l-en-US-Wavenet-C,en-US-Wavenet-C,,,b l ɪ p ʃ ə l,7,0
1905,b_l_ɪ_s_f_ə_l-en-US-Wavenet-F,en-US-Wavenet-F,1778,blissful,b l ɪ s f ə l,7,1
1905,b_l_ɪ_p_ʃ_ə_l-en-US-Wavenet-F,en-US-Wavenet-F,,,b l ɪ p ʃ ə l,7,0
