id,filename,voice,frequency,word,phones,length,correct
1475,ɪ_n_t_ɹ_ə_d_uː_k-en-US-Wavenet-A,en-US-Wavenet-A,,,ɪ n t ɹ ə d uː k,8,0
1475,ɪ_n_t_ɹ_ə_d_uː_s-en-US-Wavenet-B,en-US-Wavenet-B,7557,introduce,ɪ n t ɹ ə d uː s,8,1
1475,ɪ_n_t_ɹ_ə_d_uː_k-en-US-Wavenet-B,en-US-Wavenet-B,,,ɪ n t ɹ ə d uː k,8,0
1475,ɪ_n_t_ɹ_ə_d_uː_s-en-US-Wavenet-C,en-US-Wavenet-C,7557,introduce,ɪ n t ɹ ə d uː s,8,1
1475,ɪ_n_t_ɹ_ə_d_uː_k-en-US-Wavenet-C,en-US-Wavenet-C,,,ɪ n t ɹ ə d uː k,8,0
1475,ɪ_n_t_ɹ_ə_d_uː_s-en-US-Wavenet-F,en-US-Wavenet-F,7557,introduce,ɪ n t ɹ ə d uː s,8,1
1475,ɪ_n_t_ɹ_ə_d_uː_k-en-US-Wavenet-F,en-US-Wavenet-F,,,ɪ n t ɹ ə d uː k,8,0
1476,ð_æ_t_s-en-US-Wavenet-A,en-US-Wavenet-A,105867,that's,ð æ t s,4,1
1476,ð_ʌ_n_z-en-US-Wavenet-A,en-US-Wavenet-A,,,ð ʌ n z,4,0
1476,ð_æ_t_s-en-US-Wavenet-B,en-US-Wavenet-B,105867,that's,ð æ t s,4,1
1476,ð_ʌ_n_z-en-US-Wavenet-B,en-US-Wavenet-B,,,ð ʌ n z,4,0
1476,ð_æ_t_s-en-US-Wavenet-C,en-US-Wavenet-C,105867,that's,ð æ t s,4,1
1476,ð_ʌ_n_z-en-US-Wavenet-C,en-US-Wavenet-C,,,ð ʌ n z,4,0
1476,ð_æ_t_s-en-US-Wavenet-F,en-US-Wavenet-F,105867,that's,ð æ t s,4,1
1476,ð_ʌ_n_z-en-US-Wavenet-F,en-US-Wavenet-F,,,ð ʌ n z,4,0
1477,ɡ_ɹ_eɪ_t-en-US-Wavenet-A,en-US-Wavenet-A,561383,great,ɡ ɹ eɪ t,4,1
1477,ɡ_ɹ_aɪ_t-en-US-Wavenet-A,en-US-Wavenet-A,,,ɡ ɹ aɪ t,4,0
1477,ɡ_ɹ_eɪ_t-en-US-Wavenet-B,en-US-Wavenet-B,561383,great,ɡ ɹ eɪ t,4,1
1477,ɡ_ɹ_aɪ_t-en-US-Wavenet-B,en-US-Wavenet-B,,,ɡ ɹ aɪ t,4,0
1477,ɡ_ɹ_eɪ_t-en-US-Wavenet-C,en-US-Wavenet-C,561383,great,ɡ ɹ eɪ t,4,1
1477,ɡ_ɹ_aɪ_t-en-US-Wavenet-C,en-US-Wavenet-C,,,ɡ ɹ aɪ t,4,0
1477,ɡ_ɹ_eɪ_t-en-US-Wavenet-F,en-US-Wavenet-F,561383,great,ɡ ɹ eɪ t,4,1
1477,ɡ_ɹ_aɪ_t-en-US-Wavenet-F,en-US-Wavenet-F,,,ɡ ɹ aɪ t,4,0
1478,h_aʊ_ɛ_v_ə_ɹ-en-US-Wavenet-A,en-US-Wavenet-A,178465,however,h aʊ ɛ v ə ɹ,6,1
1478,b_aʊ_ɛ_h_ə_n-en-US-Wavenet-A,en-US-Wavenet-A,,,b aʊ ɛ h ə n,6,0
1478,h_aʊ_ɛ_v_ə_ɹ-en-US-Wavenet-B,en-US-Wavenet-B,178465,however,h aʊ ɛ v ə ɹ,6,1
1478,b_aʊ_ɛ_h_ə_n-en-US-Wavenet-B,en-US-Wavenet-B,,,b aʊ ɛ h ə n,6,0
1478,h_aʊ_ɛ_v_ə_ɹ-en-US-Wavenet-C,en-US-Wavenet-C,178465,however,h aʊ ɛ v ə ɹ,6,1
1478,b_aʊ_ɛ_h_ə_n-en-US-Wavenet-C,en-US-Wavenet-C,,,b aʊ ɛ h ə n,6,0
1478,h_aʊ_ɛ_v_ə_ɹ-en-US-Wavenet-F,en-US-Wavenet-F,178465,however,h aʊ ɛ v ə ɹ,6,1
1478,b_aʊ_ɛ_h_ə_n-en-US-Wavenet-F,en-US-Wavenet-F,,,b aʊ ɛ h ə n,6,0
1479,l_ɑ_k-en-US-Wavenet-A,en-US-Wavenet-A,12901,lock,l ɑ k,3,1
1479,t_ʌ_v-en-US-Wavenet-A,en-US-Wavenet-A,,,t ʌ v,3,0
1479,l_ɑ_k-en-US-Wavenet-B,en-US-Wavenet-B,12901,lock,l ɑ k,3,1
1479,t_ʌ_v-en-US-Wavenet-B,en-US-Wavenet-B,,,t ʌ v,3,0
1479,l_ɑ_k-en-US-Wavenet-C,en-US-Wavenet-C,12901,lock,l ɑ k,3,1
1479,t_ʌ_v-en-US-Wavenet-C,en-US-Wavenet-C,,,t ʌ v,3,0
1479,l_ɑ_k-en-US-Wavenet-F,en-US-Wavenet-F,12901,lock,l ɑ k,3,1
1479,t_ʌ_v-en-US-Wavenet-F,en-US-Wavenet-F,,,t ʌ v,3,0
1480,f_aʊ_n_t_ə_n-en-US-Wavenet-A,en-US-Wavenet-A,9775,fountain,f aʊ n t ə n,6,1
1480,f_ɛ_dʒ_t_ə_n-en-US-Wavenet-A,en-US-Wavenet-A,,,f ɛ dʒ t ə n,6,0
1480,f_aʊ_n_t_ə_n-en-US-Wavenet-B,en-US-Wavenet-B,9775,fountain,f aʊ n t ə n,6,1
1480,f_ɛ_dʒ_t_ə_n-en-US-Wavenet-B,en-US-Wavenet-B,,,f ɛ dʒ t ə n,6,0
1480,f_aʊ_n_t_ə_n-en-US-Wavenet-C,en-US-Wavenet-C,9775,fountain,f aʊ n t ə n,6,1
1480,f_ɛ_dʒ_t_ə_n-en-US-Wavenet-C,en-US-Wavenet-C,,,f ɛ dʒ t ə n,6,0
1480,f_aʊ_n_t_ə_n-en-US-Wavenet-F,en-US-Wavenet-F,9775,fountain,f aʊ n t ə n,6,1
1480,f_ɛ_dʒ_t_ə_n-en-US-Wavenet-F,en-US-Wavenet-F,,,f ɛ dʒ t ə n,6,0
1481,k_æ_s_t_ɪ_ŋ-en-US-Wavenet-A,en-US-Wavenet-A,6306,casting,k æ s t ɪ ŋ,6,1
1481,b_æ_s_t_ɪ_ŋ-en-US-Wavenet-A,en-US-Wavenet-A,,,b æ s t ɪ ŋ,6,0
1481,k_æ_s_t_ɪ_ŋ-en-US-Wavenet-B,en-US-Wavenet-B,6306,casting,k æ s t ɪ ŋ,6,1
1481,b_æ_s_t_ɪ_ŋ-en-US-Wavenet-B,en-US-Wavenet-B,,,b æ s t ɪ ŋ,6,0
1481,k_æ_s_t_ɪ_ŋ-en-US-Wavenet-C,en-US-Wavenet-C,6306,casting,k æ s t ɪ ŋ,6,1
1481,b_æ_s_t_ɪ_ŋ-en-US-Wavenet-C,en-US-Wavenet-C,,,b æ s t ɪ ŋ,6,0
1481,k_æ_s_t_ɪ_ŋ-en-US-Wavenet-F,en-US-Wavenet-F,6306,casting,k æ s t ɪ ŋ,6,1
1481,b_æ_s_t_ɪ_ŋ-en-US-Wavenet-F,en-US-Wavenet-F,,,b æ s t ɪ ŋ,6,0
1482,d_ɪ_k_l_ɛ_ɹ-en-US-Wavenet-A,en-US-Wavenet-A,14506,declare,d ɪ k l ɛ ɹ,6,1
1482,d_ɪ_s_k_ɔ_ɹ-en-US-Wavenet-A,en-US-Wavenet-A,,,d ɪ s k ɔ ɹ,6,0
1482,d_ɪ_k_l_ɛ_ɹ-en-US-Wavenet-B,en-US-Wavenet-B,14506,declare,d ɪ k l ɛ ɹ,6,1
1482,d_ɪ_s_k_ɔ_ɹ-en-US-Wavenet-B,en-US-Wavenet-B,,,d ɪ s k ɔ ɹ,6,0
1482,d_ɪ_k_l_ɛ_ɹ-en-US-Wavenet-C,en-US-Wavenet-C,14506,declare,d ɪ k l ɛ ɹ,6,1
1482,d_ɪ_s_k_ɔ_ɹ-en-US-Wavenet-C,en-US-Wavenet-C,,,d ɪ s k ɔ ɹ,6,0
1482,d_ɪ_k_l_ɛ_ɹ-en-US-Wavenet-F,en-US-Wavenet-F,14506,declare,d ɪ k l ɛ ɹ,6,1
1482,d_ɪ_s_k_ɔ_ɹ-en-US-Wavenet-F,en-US-Wavenet-F,,,d ɪ s k ɔ ɹ,6,0
1483,dʒ_ɛ_n_t_l_iː-en-US-Wavenet-A,en-US-Wavenet-A,24688,gently,dʒ ɛ n t l iː,6,1
1483,dʒ_ɛ_ɹ_t_l_iː-en-US-Wavenet-A,en-US-Wavenet-A,,,dʒ ɛ ɹ t l iː,6,0
1483,dʒ_ɛ_n_t_l_iː-en-US-Wavenet-B,en-US-Wavenet-B,24688,gently,dʒ ɛ n t l iː,6,1
1483,dʒ_ɛ_ɹ_t_l_iː-en-US-Wavenet-B,en-US-Wavenet-B,,,dʒ ɛ ɹ t l iː,6,0
1483,dʒ_ɛ_n_t_l_iː-en-US-Wavenet-C,en-US-Wavenet-C,24688,gently,dʒ ɛ n t l iː,6,1
1483,dʒ_ɛ_ɹ_t_l_iː-en-US-Wavenet-C,en-US-Wavenet-C,,,dʒ ɛ ɹ t l iː,6,0
1483,dʒ_ɛ_n_t_l_iː-en-US-Wavenet-F,en-US-Wavenet-F,24688,gently,dʒ ɛ n t l iː,6,1
1483,dʒ_ɛ_ɹ_t_l_iː-en-US-Wavenet-F,en-US-Wavenet-F,,,dʒ ɛ ɹ t l iː,6,0
1484,n_æ_ɹ_ə_t_ɪ_v-en-US-Wavenet-A,en-US-Wavenet-A,11064,narrative,n æ ɹ ə t ɪ v,7,1
1484,w_æ_ɹ_ə_t_ɪ_v-en-US-Wavenet-A,en-US-Wavenet-A,,,w æ ɹ ə t ɪ v,7,0
1484,n_æ_ɹ_ə_t_ɪ_v-en-US-Wavenet-B,en-US-Wavenet-B,11064,narrative,n æ ɹ ə t ɪ v,7,1
1484,w_æ_ɹ_ə_t_ɪ_v-en-US-Wavenet-B,en-US-Wavenet-B,,,w æ ɹ ə t ɪ v,7,0
1484,n_æ_ɹ_ə_t_ɪ_v-en-US-Wavenet-C,en-US-Wavenet-C,11064,narrative,n æ ɹ ə t ɪ v,7,1
1484,w_æ_ɹ_ə_t_ɪ_v-en-US-Wavenet-C,en-US-Wavenet-C,,,w æ ɹ ə t ɪ v,7,0
1484,n_æ_ɹ_ə_t_ɪ_v-en-US-Wavenet-F,en-US-Wavenet-F,11064,narrative,n æ ɹ ə t ɪ v,7,1
1484,w_æ_ɹ_ə_t_ɪ_v-en-US-Wavenet-F,en-US-Wavenet-F,,,w æ ɹ ə t ɪ v,7,0
1485,d_ɑ_ɹ_k_n_ə_s-en-US-Wavenet-A,en-US-Wavenet-A,46816,darkness,d ɑ ɹ k n ə s,7,1
1485,d_ɑ_ɹ_ɡ_ɹ_ə_s-en-US-Wavenet-A,en-US-Wavenet-A,,,d ɑ ɹ ɡ ɹ ə s,7,0
1485,d_ɑ_ɹ_k_n_ə_s-en-US-Wavenet-B,en-US-Wavenet-B,46816,darkness,d ɑ ɹ k n ə s,7,1
1485,d_ɑ_ɹ_ɡ_ɹ_ə_s-en-US-Wavenet-B,en-US-Wavenet-B,,,d ɑ ɹ ɡ ɹ ə s,7,0
1485,d_ɑ_ɹ_k_n_ə_s-en-US-Wavenet-C,en-US-Wavenet-C,46816,darkness,d ɑ ɹ k n ə s,7,1
1485,d_ɑ_ɹ_ɡ_ɹ_ə_s-en-US-Wavenet-C,en-US-Wavenet-C,,,d ɑ ɹ ɡ ɹ ə s,7,0
1485,d_ɑ_ɹ_k_n_ə_s-en-US-Wavenet-F,en-US-Wavenet-F,46816,darkness,d ɑ ɹ k n ə s,7,1
1485,d_ɑ_ɹ_ɡ_ɹ_ə_s-en-US-Wavenet-F,en-US-Wavenet-F,,,d ɑ ɹ ɡ ɹ ə s,7,0
1486,ə_b_ɪ_l_ə_t_iː-en-US-Wavenet-A,en-US-Wavenet-A,11752,ability,ə b ɪ l ə t iː,7,1
1486,ə_θ_ɪ_l_ə_t_iː-en-US-Wavenet-A,en-US-Wavenet-A,,,ə θ ɪ l ə t iː,7,0
1486,ə_b_ɪ_l_ə_t_iː-en-US-Wavenet-B,en-US-Wavenet-B,11752,ability,ə b ɪ l ə t iː,7,1
1486,ə_θ_ɪ_l_ə_t_iː-en-US-Wavenet-B,en-US-Wavenet-B,,,ə θ ɪ l ə t iː,7,0
1486,ə_b_ɪ_l_ə_t_iː-en-US-Wavenet-C,en-US-Wavenet-C,11752,ability,ə b ɪ l ə t iː,7,1
1486,ə_θ_ɪ_l_ə_t_iː-en-US-Wavenet-C,en-US-Wavenet-C,,,ə θ ɪ l ə t iː,7,0
1486,ə_b_ɪ_l_ə_t_iː-en-US-Wavenet-F,en-US-Wavenet-F,11752,ability,ə b ɪ l ə t iː,7,1
1486,ə_θ_ɪ_l_ə_t_iː-en-US-Wavenet-F,en-US-Wavenet-F,,,ə θ ɪ l ə t iː,7,0
1487,s_p_ɛ_ʃ_ə_l-en-US-Wavenet-A,en-US-Wavenet-A,36505,special,s p ɛ ʃ ə l,6,1
1487,f_ɹ_ɛ_ʃ_ə_l-en-US-Wavenet-A,en-US-Wavenet-A,,,f ɹ ɛ ʃ ə l,6,0
1487,s_p_ɛ_ʃ_ə_l-en-US-Wavenet-B,en-US-Wavenet-B,36505,special,s p ɛ ʃ ə l,6,1
1487,f_ɹ_ɛ_ʃ_ə_l-en-US-Wavenet-B,en-US-Wavenet-B,,,f ɹ ɛ ʃ ə l,6,0
1487,s_p_ɛ_ʃ_ə_l-en-US-Wavenet-C,en-US-Wavenet-C,36505,special,s p ɛ ʃ ə l,6,1
1487,f_ɹ_ɛ_ʃ_ə_l-en-US-Wavenet-C,en-US-Wavenet-C,,,f ɹ ɛ ʃ ə l,6,0
1487,s_p_ɛ_ʃ_ə_l-en-US-Wavenet-F,en-US-Wavenet-F,36505,special,s p ɛ ʃ ə l,6,1
1487,f_ɹ_ɛ_ʃ_ə_l-en-US-Wavenet-F,en-US-Wavenet-F,,,f ɹ ɛ ʃ ə l,6,0
1488,ɛ_k_s_t_ɹ_iː_m-en-US-Wavenet-A,en-US-Wavenet-A,20765,extreme,ɛ k s t ɹ iː m,7,1
1488,ɛ_k_s_t_ɹ_uː_s-en-US-Wavenet-A,en-US-Wavenet-A,,,ɛ k s t ɹ uː s,7,0
1488,ɛ_k_s_t_ɹ_iː_m-en-US-Wavenet-B,en-US-Wavenet-B,20765,extreme,ɛ k s t ɹ iː m,7,1
1488,ɛ_k_s_t_ɹ_uː_s-en-US-Wavenet-B,en-US-Wavenet-B,,,ɛ k s t ɹ uː s,7,0
1488,ɛ_k_s_t_ɹ_iː_m-en-US-Wavenet-C,en-US-Wavenet-C,20765,extreme,ɛ k s t ɹ iː m,7,1
1488,ɛ_k_s_t_ɹ_uː_s-en-US-Wavenet-C,en-US-Wavenet-C,,,ɛ k s t ɹ uː s,7,0
1488,ɛ_k_s_t_ɹ_iː_m-en-US-Wavenet-F,en-US-Wavenet-F,20765,extreme,ɛ k s t ɹ iː m,7,1
1488,ɛ_k_s_t_ɹ_uː_s-en-US-Wavenet-F,en-US-Wavenet-F,,,ɛ k s t ɹ uː s,7,0
1489,w_ɪ_n-en-US-Wavenet-A,en-US-Wavenet-A,20889,win,w ɪ n,3,1
1489,h_ɑ_ŋ-en-US-Wavenet-A,en-US-Wavenet-A,,,h ɑ ŋ,3,0
1489,w_ɪ_n-en-US-Wavenet-B,en-US-Wavenet-B,20889,win,w ɪ n,3,1
1489,h_ɑ_ŋ-en-US-Wavenet-B,en-US-Wavenet-B,,,h ɑ ŋ,3,0
1489,w_ɪ_n-en-US-Wavenet-C,en-US-Wavenet-C,20889,win,w ɪ n,3,1
1489,h_ɑ_ŋ-en-US-Wavenet-C,en-US-Wavenet-C,,,h ɑ ŋ,3,0
1489,w_ɪ_n-en-US-Wavenet-F,en-US-Wavenet-F,20889,win,w ɪ n,3,1
1489,h_ɑ_ŋ-en-US-Wavenet-F,en-US-Wavenet-F,,,h ɑ ŋ,3,0
1490,ʃ_oʊ_l_d_ə_ɹ_z-en-US-Wavenet-A,en-US-Wavenet-A,33951,shoulders,ʃ oʊ l d ə ɹ z,7,1
1490,v_oʊ_l_l_ə_ɹ_z-en-US-Wavenet-A,en-US-Wavenet-A,,,v oʊ l l ə ɹ z,7,0
1490,ʃ_oʊ_l_d_ə_ɹ_z-en-US-Wavenet-B,en-US-Wavenet-B,33951,shoulders,ʃ oʊ l d ə ɹ z,7,1
1490,v_oʊ_l_l_ə_ɹ_z-en-US-Wavenet-B,en-US-Wavenet-B,,,v oʊ l l ə ɹ z,7,0
1490,ʃ_oʊ_l_d_ə_ɹ_z-en-US-Wavenet-C,en-US-Wavenet-C,33951,shoulders,ʃ oʊ l d ə ɹ z,7,1
1490,v_oʊ_l_l_ə_ɹ_z-en-US-Wavenet-C,en-US-Wavenet-C,,,v oʊ l l ə ɹ z,7,0
1490,ʃ_oʊ_l_d_ə_ɹ_z-en-US-Wavenet-F,en-US-Wavenet-F,33951,shoulders,ʃ oʊ l d ə ɹ z,7,1
1490,v_oʊ_l_l_ə_ɹ_z-en-US-Wavenet-F,en-US-Wavenet-F,,,v oʊ l l ə ɹ z,7,0
1491,v_ɪ_z_ɪ_t_ə_ɹ_z-en-US-Wavenet-A,en-US-Wavenet-A,11020,visitors,v ɪ z ɪ t ə ɹ z,8,1
1491,n_ɪ_z_ɪ_t_ə_ɹ_z-en-US-Wavenet-A,en-US-Wavenet-A,,,n ɪ z ɪ t ə ɹ z,8,0
1491,v_ɪ_z_ɪ_t_ə_ɹ_z-en-US-Wavenet-B,en-US-Wavenet-B,11020,visitors,v ɪ z ɪ t ə ɹ z,8,1
1491,n_ɪ_z_ɪ_t_ə_ɹ_z-en-US-Wavenet-B,en-US-Wavenet-B,,,n ɪ z ɪ t ə ɹ z,8,0
1491,v_ɪ_z_ɪ_t_ə_ɹ_z-en-US-Wavenet-C,en-US-Wavenet-C,11020,visitors,v ɪ z ɪ t ə ɹ z,8,1
1491,n_ɪ_z_ɪ_t_ə_ɹ_z-en-US-Wavenet-C,en-US-Wavenet-C,,,n ɪ z ɪ t ə ɹ z,8,0
1491,v_ɪ_z_ɪ_t_ə_ɹ_z-en-US-Wavenet-F,en-US-Wavenet-F,11020,visitors,v ɪ z ɪ t ə ɹ z,8,1
1491,n_ɪ_z_ɪ_t_ə_ɹ_z-en-US-Wavenet-F,en-US-Wavenet-F,,,n ɪ z ɪ t ə ɹ z,8,0
1492,d_ɛ_s_t_ɪ_n_d-en-US-Wavenet-A,en-US-Wavenet-A,8821,destined,d ɛ s t ɪ n d,7,1
1492,l_æ_s_t_ɪ_n_d-en-US-Wavenet-A,en-US-Wavenet-A,,,l æ s t ɪ n d,7,0
1492,d_ɛ_s_t_ɪ_n_d-en-US-Wavenet-B,en-US-Wavenet-B,8821,destined,d ɛ s t ɪ n d,7,1
1492,l_æ_s_t_ɪ_n_d-en-US-Wavenet-B,en-US-Wavenet-B,,,l æ s t ɪ n d,7,0
1492,d_ɛ_s_t_ɪ_n_d-en-US-Wavenet-C,en-US-Wavenet-C,8821,destined,d ɛ s t ɪ n d,7,1
1492,l_æ_s_t_ɪ_n_d-en-US-Wavenet-C,en-US-Wavenet-C,,,l æ s t ɪ n d,7,0
1492,d_ɛ_s_t_ɪ_n_d-en-US-Wavenet-F,en-US-Wavenet-F,8821,destined,d ɛ s t ɪ n d,7,1
1492,l_æ_s_t_ɪ_n_d-en-US-Wavenet-F,en-US-Wavenet-F,,,l æ s t ɪ n d,7,0
1493,ɪ_ɹ_ɛ_k_t_ə_d-en-US-Wavenet-A,en-US-Wavenet-A,7567,erected,ɪ ɹ ɛ k t ə d,7,1
1493,ɪ_l_ɔ_ɹ_t_ə_d-en-US-Wavenet-A,en-US-Wavenet-A,,,ɪ l ɔ ɹ t ə d,7,0
1493,ɪ_ɹ_ɛ_k_t_ə_d-en-US-Wavenet-B,en-US-Wavenet-B,7567,erected,ɪ ɹ ɛ k t ə d,7,1
1493,ɪ_l_ɔ_ɹ_t_ə_d-en-US-Wavenet-B,en-US-Wavenet-B,,,ɪ l ɔ ɹ t ə d,7,0
1493,ɪ_ɹ_ɛ_k_t_ə_d-en-US-Wavenet-C,en-US-Wavenet-C,7567,erected,ɪ ɹ ɛ k t ə d,7,1
1493,ɪ_l_ɔ_ɹ_t_ə_d-en-US-Wavenet-C,en-US-Wavenet-C,,,ɪ l ɔ ɹ t ə d,7,0
1493,ɪ_ɹ_ɛ_k_t_ə_d-en-US-Wavenet-F,en-US-Wavenet-F,7567,erected,ɪ ɹ ɛ k t ə d,7,1
1493,ɪ_l_ɔ_ɹ_t_ə_d-en-US-Wavenet-F,en-US-Wavenet-F,,,ɪ l ɔ ɹ t ə d,7,0
1494,m_aɪ_l_d-en-US-Wavenet-A,en-US-Wavenet-A,10689,mild,m aɪ l d,4,1
1494,l_uː_l_d-en-US-Wavenet-A,en-US-Wavenet-A,,,l uː l d,4,0
1494,m_aɪ_l_d-en-US-Wavenet-B,en-US-Wavenet-B,10689,mild,m aɪ l d,4,1
1494,l_uː_l_d-en-US-Wavenet-B,en-US-Wavenet-B,,,l uː l d,4,0
1494,m_aɪ_l_d-en-US-Wavenet-C,en-US-Wavenet-C,10689,mild,m aɪ l d,4,1
1494,l_uː_l_d-en-US-Wavenet-C,en-US-Wavenet-C,,,l uː l d,4,0
1494,m_aɪ_l_d-en-US-Wavenet-F,en-US-Wavenet-F,10689,mild,m aɪ l d,4,1
1494,l_uː_l_d-en-US-Wavenet-F,en-US-Wavenet-F,,,l uː l d,4,0
1495,n_ɛ_k-en-US-Wavenet-A,en-US-Wavenet-A,40320,neck,n ɛ k,3,1
1495,n_ɔ_n-en-US-Wavenet-A,en-US-Wavenet-A,,,n ɔ n,3,0
1495,n_ɛ_k-en-US-Wavenet-B,en-US-Wavenet-B,40320,neck,n ɛ k,3,1
1495,n_ɔ_n-en-US-Wavenet-B,en-US-Wavenet-B,,,n ɔ n,3,0
1495,n_ɛ_k-en-US-Wavenet-C,en-US-Wavenet-C,40320,neck,n ɛ k,3,1
1495,n_ɔ_n-en-US-Wavenet-C,en-US-Wavenet-C,,,n ɔ n,3,0
1495,n_ɛ_k-en-US-Wavenet-F,en-US-Wavenet-F,40320,neck,n ɛ k,3,1
1495,n_ɔ_n-en-US-Wavenet-F,en-US-Wavenet-F,,,n ɔ n,3,0
1496,eɪ_n_dʒ_ə_l-en-US-Wavenet-A,en-US-Wavenet-A,26107,angel,eɪ n dʒ ə l,5,1
1496,iː_l_tʃ_ə_l-en-US-Wavenet-A,en-US-Wavenet-A,,,iː l tʃ ə l,5,0
1496,eɪ_n_dʒ_ə_l-en-US-Wavenet-B,en-US-Wavenet-B,26107,angel,eɪ n dʒ ə l,5,1
1496,iː_l_tʃ_ə_l-en-US-Wavenet-B,en-US-Wavenet-B,,,iː l tʃ ə l,5,0
1496,eɪ_n_dʒ_ə_l-en-US-Wavenet-C,en-US-Wavenet-C,26107,angel,eɪ n dʒ ə l,5,1
1496,iː_l_tʃ_ə_l-en-US-Wavenet-C,en-US-Wavenet-C,,,iː l tʃ ə l,5,0
1496,eɪ_n_dʒ_ə_l-en-US-Wavenet-F,en-US-Wavenet-F,26107,angel,eɪ n dʒ ə l,5,1
1496,iː_l_tʃ_ə_l-en-US-Wavenet-F,en-US-Wavenet-F,,,iː l tʃ ə l,5,0
1497,d_ɛ_p_θ_s-en-US-Wavenet-A,en-US-Wavenet-A,13195,depths,d ɛ p θ s,5,1
1497,d_ɔ_ɹ_θ_s-en-US-Wavenet-A,en-US-Wavenet-A,,,d ɔ ɹ θ s,5,0
1497,d_ɛ_p_θ_s-en-US-Wavenet-B,en-US-Wavenet-B,13195,depths,d ɛ p θ s,5,1
1497,d_ɔ_ɹ_θ_s-en-US-Wavenet-B,en-US-Wavenet-B,,,d ɔ ɹ θ s,5,0
1497,d_ɛ_p_θ_s-en-US-Wavenet-C,en-US-Wavenet-C,13195,depths,d ɛ p θ s,5,1
1497,d_ɔ_ɹ_θ_s-en-US-Wavenet-C,en-US-Wavenet-C,,,d ɔ ɹ θ s,5,0
1497,d_ɛ_p_θ_s-en-US-Wavenet-F,en-US-Wavenet-F,13195,depths,d ɛ p θ s,5,1
1497,d_ɔ_ɹ_θ_s-en-US-Wavenet-F,en-US-Wavenet-F,,,d ɔ ɹ θ s,5,0
1498,s_ɛ_v_ɹ_ə_l-en-US-Wavenet-A,en-US-Wavenet-A,105675,several,s ɛ v ɹ ə l,6,1
1498,s_ɛ_p_ɡ_ə_l-en-US-Wavenet-A,en-US-Wavenet-A,,,s ɛ p ɡ ə l,6,0
1498,s_ɛ_v_ɹ_ə_l-en-US-Wavenet-B,en-US-Wavenet-B,105675,several,s ɛ v ɹ ə l,6,1
1498,s_ɛ_p_ɡ_ə_l-en-US-Wavenet-B,en-US-Wavenet-B,,,s ɛ p ɡ ə l,6,0
1498,s_ɛ_v_ɹ_ə_l-en-US-Wavenet-C,en-US-Wavenet-C,105675,several,s ɛ v ɹ ə l,6,1
1498,s_ɛ_p_ɡ_ə_l-en-US-Wavenet-C,en-US-Wavenet-C,,,s ɛ p ɡ ə l,6,0
1498,s_ɛ_v_ɹ_ə_l-en-US-Wavenet-F,en-US-Wavenet-F,105675,several,s ɛ v ɹ ə l,6,1
1498,s_ɛ_p_ɡ_ə_l-en-US-Wavenet-F,en-US-Wavenet-F,,,s ɛ p ɡ ə l,6,0
1499,s_iː_k_ɪ_ŋ-en-US-Wavenet-A,en-US-Wavenet-A,15061,seeking,s iː k ɪ ŋ,5,1
1499,h_iː_m_ɪ_ŋ-en-US-Wavenet-A,en-US-Wavenet-A,,,h iː m ɪ ŋ,5,0
1499,s_iː_k_ɪ_ŋ-en-US-Wavenet-B,en-US-Wavenet-B,15061,seeking,s iː k ɪ ŋ,5,1
1499,h_iː_m_ɪ_ŋ-en-US-Wavenet-B,en-US-Wavenet-B,,,h iː m ɪ ŋ,5,0
1499,s_iː_k_ɪ_ŋ-en-US-Wavenet-C,en-US-Wavenet-C,15061,seeking,s iː k ɪ ŋ,5,1
1499,h_iː_m_ɪ_ŋ-en-US-Wavenet-C,en-US-Wavenet-C,,,h iː m ɪ ŋ,5,0
1499,s_iː_k_ɪ_ŋ-en-US-Wavenet-F,en-US-Wavenet-F,15061,seeking,s iː k ɪ ŋ,5,1
1499,h_iː_m_ɪ_ŋ-en-US-Wavenet-F,en-US-Wavenet-F,,,h iː m ɪ ŋ,5,0
1500,eɪ_d-en-US-Wavenet-A,en-US-Wavenet-A,28475,aid,eɪ d,2,1
1500,ʊ_tʃ-en-US-Wavenet-A,en-US-Wavenet-A,,,ʊ tʃ,2,0
1500,eɪ_d-en-US-Wavenet-B,en-US-Wavenet-B,28475,aid,eɪ d,2,1
1500,ʊ_tʃ-en-US-Wavenet-B,en-US-Wavenet-B,,,ʊ tʃ,2,0
1500,eɪ_d-en-US-Wavenet-C,en-US-Wavenet-C,28475,aid,eɪ d,2,1
1500,ʊ_tʃ-en-US-Wavenet-C,en-US-Wavenet-C,,,ʊ tʃ,2,0
1500,eɪ_d-en-US-Wavenet-F,en-US-Wavenet-F,28475,aid,eɪ d,2,1
1500,ʊ_tʃ-en-US-Wavenet-F,en-US-Wavenet-F,,,ʊ tʃ,2,0
1501,s_ɪ_s_t_ə_ɹ-en-US-Wavenet-A,en-US-Wavenet-A,62328,sister,s ɪ s t ə ɹ,6,1
1501,s_ɪ_z_l_ə_n-en-US-Wavenet-A,en-US-Wavenet-A,,,s ɪ z l ə n,6,0
1501,s_ɪ_s_t_ə_ɹ-en-US-Wavenet-B,en-US-Wavenet-B,62328,sister,s ɪ s t ə ɹ,6,1
1501,s_ɪ_z_l_ə_n-en-US-Wavenet-B,en-US-Wavenet-B,,,s ɪ z l ə n,6,0
